chgNo,description,CPT,revCode,chgAmt
102260,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,2716.25
102261,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1032.00
102262,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1591.75
102263,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,968.50
102264,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2086.25
102265,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1110.00
102266,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1539.75
102267,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2453.50
102268,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2379.00
102269,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1859.75
102270,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1176.50
102271,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1822.25
102272,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1942.00
102273,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2733.75
102274,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2417.50
102275,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2538.25
102276,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2257.00
102277,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1987.75
102278,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2808.50
102279,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,2626.00
102280,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1639.75
102281,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,2434.50
102282,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2222.25
102283,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,3193.00
102284,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,905.75
102285,MR BRAIN MRI WITHOUT CONTRAST,70551,610,899.50
102286,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2834.25
102287,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2289.00
102288,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2628.75
102289,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1098.50
102290,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,2314.00
102291,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1138.75
102292,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1803.50
102293,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2552.25
102294,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1409.00
102295,MR BRAIN MRI WITHOUT CONTRAST,70551,610,921.75
102296,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1166.50
102297,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1660.25
102298,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2207.00
102299,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,2499.75
102300,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1036.50
102301,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,831.00
102302,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2640.75
102303,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,1645.50
102304,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1663.25
102305,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1942.00
102306,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1591.75
102307,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2970.50
102308,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2747.25
102309,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,2018.00
102310,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,3116.75
102311,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1973.50
102312,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2155.00
102313,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2239.75
102314,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2910.50
102315,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1550.25
102316,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2698.00
102317,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2136.75
102318,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,1951.50
102319,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1554.25
102320,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,2980.00
102321,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1906.75
102322,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1710.50
102323,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,1419.00
102324,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1572.75
102325,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1479.50
102326,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1788.25
102327,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2627.00
102328,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2154.75
102329,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1235.50
102330,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1155.25
102331,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1000.00
102332,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,3075.75
102333,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2709.50
102334,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2333.00
102335,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2416.75
102336,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2117.50
102337,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2100.25
102338,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,3047.00
102339,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1133.75
102340,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1135.50
102341,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,2504.25
102342,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1498.00
102343,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2131.75
102344,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,3039.50
102345,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1745.00
102346,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,989.75
102347,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2610.50
102348,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2472.25
102349,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1130.00
102350,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1240.75
102351,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,854.50
102352,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2300.25
102353,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,1964.00
102354,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2761.75
102355,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2881.50
102356,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2091.00
102357,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2754.75
102358,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,1962.50
102359,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1404.25
102360,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,2875.00
102361,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1982.75
102362,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2166.50
102363,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,1923.25
102364,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1189.00
102365,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2343.75
102366,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1489.50
102367,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,929.00
102368,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,1060.75
102369,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,2103.50
102370,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1869.25
102371,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,821.00
102372,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2160.75
102373,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,1874.50
102374,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1408.25
102375,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2906.00
102376,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2201.75
102377,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2934.50
102378,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2360.00
102379,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1886.75
102380,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,2949.50
102381,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1310.25
102382,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1916.00
102383,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2024.75
102384,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1515.50
102385,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2960.25
102386,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,913.00
102387,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1378.75
102388,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2005.50
102389,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1902.00
102390,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1205.75
102391,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,2662.50
102392,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2687.25
102393,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2038.00
102394,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2453.75
102395,MR BRAIN MRI WITHOUT CONTRAST,70551,610,3128.50
102396,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2169.25
102397,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,897.00
102398,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2461.75
102399,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,2905.50
102400,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1389.00
102401,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,2834.75
102402,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2185.50
102403,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,910.25
102404,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1893.00
102405,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1150.75
102406,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1539.50
102407,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2147.25
102408,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,1612.00
102409,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1253.75
102410,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1594.50
102411,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,3180.00
102412,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1788.75
102413,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2691.50
102414,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1628.25
102415,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1390.00
102416,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1889.75
102417,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1369.50
102418,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,3009.25
102419,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,2377.00
102420,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,3176.75
102421,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1874.50
102422,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1232.00
102423,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2697.75
102424,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2489.50
102425,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2725.25
102426,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2272.00
102427,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1155.75
102428,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2942.50
102429,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,880.25
102430,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1761.00
102431,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1229.75
102432,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1575.50
102433,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2364.00
102434,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2757.75
102435,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2568.50
102436,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2148.25
102437,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1537.00
102438,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,3022.75
102439,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,2996.50
102440,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,2339.25
102441,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,2662.00
102442,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,984.75
102443,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,1818.50
102444,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1186.00
102445,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1875.75
102446,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1667.50
102447,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1762.25
102448,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2625.00
102449,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,2858.75
102450,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,931.50
102451,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1583.25
102452,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1327.00
102453,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,888.75
102454,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1428.50
102455,MR BRAIN MRI WITHOUT CONTRAST,70551,610,3094.00
102456,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2316.75
102457,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1355.50
102458,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2511.25
102459,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,842.00
102460,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,2573.75
102461,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1389.50
102462,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1896.25
102463,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2599.00
102464,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2708.75
102465,MR BRAIN MRI WITHOUT CONTRAST,70551,610,3191.50
102466,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1785.00
102467,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2047.75
102468,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,873.50
102469,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,2028.25
102470,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,2222.00
102471,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1880.75
102472,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2185.50
102473,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,1863.25
102474,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1180.00
102475,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1296.75
102476,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,3117.50
102477,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1655.00
102478,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2159.75
102479,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,2840.50
102480,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,857.25
102481,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,3077.00
102482,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2799.75
102483,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,1796.50
102484,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2675.25
102485,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2277.00
102486,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1099.75
102487,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1161.50
102488,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,1341.00
102489,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,825.75
102490,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,2300.50
102491,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,903.25
102492,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2265.00
102493,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2909.75
102494,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1811.50
102495,MR BRAIN MRI WITHOUT CONTRAST,70551,610,955.25
102496,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1535.00
102497,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2477.75
102498,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,1748.50
102499,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,2692.00
